time,open,high,low,close,tick_volume,spread,real_volume
2024-09-26 09:28:00,133750.0,133800.0,133725.0,133730.0,6381,1,19180
2024-09-26 09:29:00,133730.0,133940.0,133725.0,133745.0,17206,1,54682
2024-09-26 09:30:00,133745.0,133785.0,133645.0,133675.0,17576,1,54184
2024-09-26 09:31:00,133675.0,133980.0,133670.0,133960.0,28192,1,88589
2024-09-26 09:32:00,133960.0,133980.0,133820.0,133870.0,16944,1,51814
2024-09-26 09:33:00,133865.0,133875.0,133770.0,133800.0,10603,1,31822
2024-09-26 09:34:00,133800.0,133875.0,133765.0,133870.0,9486,1,26808
2024-09-26 09:35:00,133870.0,133885.0,133765.0,133795.0,11719,1,33589
2024-09-26 09:36:00,133795.0,133880.0,133795.0,133855.0,8127,1,22617
2024-09-26 09:37:00,133855.0,133905.0,133835.0,133890.0,10174,1,29783
2024-09-26 09:38:00,133890.0,133915.0,133815.0,133820.0,9186,1,27279
2024-09-26 09:39:00,133825.0,133825.0,133720.0,133725.0,16411,1,51922
2024-09-26 09:40:00,133725.0,133735.0,133590.0,133620.0,24940,1,68043
2024-09-26 09:41:00,133620.0,133670.0,133580.0,133665.0,14712,1,43116
2024-09-26 09:42:00,133665.0,133695.0,133645.0,133670.0,7768,1,22184
2024-09-26 09:43:00,133670.0,133765.0,133650.0,133675.0,15656,1,44908
2024-09-26 09:44:00,133680.0,133695.0,133630.0,133630.0,8212,1,24325
2024-09-26 09:45:00,133630.0,133740.0,133585.0,133735.0,19727,1,60560
2024-09-26 09:46:00,133735.0,133750.0,133645.0,133675.0,10741,1,31059
2024-09-26 09:47:00,133675.0,133715.0,133610.0,133630.0,10219,1,29015
2024-09-26 09:48:00,133635.0,133660.0,133585.0,133595.0,8262,1,23515
2024-09-26 09:49:00,133595.0,133630.0,133540.0,133570.0,14580,1,41979
2024-09-26 09:50:00,133565.0,133595.0,133480.0,133490.0,14901,1,43302
2024-09-26 09:51:00,133485.0,133530.0,133415.0,133430.0,17968,1,53152
2024-09-26 09:52:00,133425.0,133515.0,133385.0,133485.0,20270,1,60601
2024-09-26 09:53:00,133485.0,133495.0,133435.0,133460.0,6848,1,20820
2024-09-26 09:54:00,133465.0,133545.0,133460.0,133525.0,10739,1,32211
2024-09-26 09:55:00,133530.0,133565.0,133490.0,133505.0,9930,1,29651
2024-09-26 09:56:00,133505.0,133510.0,133425.0,133465.0,11994,1,37037
2024-09-26 09:57:00,133460.0,133530.0,133430.0,133495.0,9164,1,28606
2024-09-26 09:58:00,133495.0,133530.0,133465.0,133485.0,4143,1,11024
2024-09-26 09:59:00,133485.0,133495.0,133365.0,133375.0,12605,1,38529
2024-09-26 10:00:00,133370.0,133415.0,133320.0,133345.0,22917,1,66379
2024-09-26 10:01:00,133345.0,133415.0,133335.0,133395.0,10497,1,32554
2024-09-26 10:02:00,133395.0,133525.0,133390.0,133495.0,20886,1,62093
2024-09-26 10:03:00,133500.0,133505.0,133405.0,133450.0,12542,1,37804
2024-09-26 10:04:00,133450.0,133490.0,133415.0,133420.0,7751,1,23153
2024-09-26 10:05:00,133420.0,133500.0,133380.0,133410.0,12352,1,36576
2024-09-26 10:06:00,133415.0,133430.0,133315.0,133350.0,18457,1,51761
2024-09-26 10:07:00,133350.0,133405.0,133290.0,133370.0,20534,1,64461
2024-09-26 10:08:00,133370.0,133455.0,133345.0,133375.0,16999,1,49075
2024-09-26 10:09:00,133375.0,133410.0,133315.0,133365.0,15651,1,46292
2024-09-26 10:10:00,133360.0,133395.0,133300.0,133350.0,13511,1,38771
2024-09-26 10:11:00,133345.0,133410.0,133275.0,133295.0,15756,1,47395
2024-09-26 10:12:00,133300.0,133310.0,133250.0,133270.0,16055,1,48133
2024-09-26 10:13:00,133270.0,133320.0,133250.0,133295.0,10523,1,31901
2024-09-26 10:14:00,133295.0,133450.0,133280.0,133410.0,19647,1,60335
2024-09-26 10:15:00,133410.0,133485.0,133355.0,133425.0,21519,1,68060
2024-09-26 10:16:00,133430.0,133450.0,133340.0,133370.0,14443,1,44057
2024-09-26 10:17:00,133375.0,133420.0,133295.0,133320.0,11142,1,33958
2024-09-26 10:18:00,133320.0,133330.0,133225.0,133310.0,24891,1,67913
2024-09-26 10:19:00,133310.0,133360.0,133250.0,133290.0,10955,1,37413
2024-09-26 10:20:00,133290.0,133390.0,133285.0,133325.0,10131,1,28725
2024-09-26 10:21:00,133325.0,133330.0,133255.0,133285.0,8205,1,26143
2024-09-26 10:22:00,133285.0,133585.0,133285.0,133565.0,29078,1,86947
2024-09-26 10:23:00,133560.0,133585.0,133505.0,133530.0,21989,1,63470
2024-09-26 10:24:00,133535.0,133550.0,133380.0,133390.0,21009,1,64415
2024-09-26 10:25:00,133390.0,133430.0,133260.0,133285.0,22076,1,64492
2024-09-26 10:26:00,133285.0,133420.0,133130.0,133270.0,44193,1,129317
2024-09-26 10:27:00,133270.0,133285.0,133190.0,133210.0,16554,1,46579
2024-09-26 10:28:00,133210.0,133260.0,133165.0,133170.0,10139,1,28206
2024-09-26 10:29:00,133165.0,133210.0,133110.0,133145.0,16161,1,45265
2024-09-26 10:30:00,133140.0,133255.0,133130.0,133200.0,24020,1,78492
